Year,Month,TA,UC,T
1804,12,-5.762,5.033,-8.622
1805,1,-2.771,1.926,-8.501
1805,2,-2.092,1.712,-7.372
1805,3,0.266,1.421,-1.114
1805,4,-1.972,2.614,3.498
1805,5,-1.067,2.143,10.543
1805,6,-2.399,2.486,13.451
1805,7,-0.125,2.013,17.035
1805,8,-0.562,1.613,15.858
1805,9,0.840,4.223,12.9
1805,10,-5.505,3.358,1.235
1805,11,-3.972,4.126,-2.402
1805,12,0.479,2.162,-2.381
1806,1,3.318,3.811,-2.412
1806,2,0.406,3.411,-4.874
1806,3,-0.667,2.041,-2.047
1806,4,-0.934,3.092,4.536
1806,5,0.961,2.431,12.571
1806,6,-3.170,1.180,12.68
1806,7,-1.934,1.848,15.226
1806,8,0.877,2.372,17.297
1806,9,2.508,4.734,14.568
1806,10,-1.235,2.207,5.505
1806,11,-0.650,2.586,0.92
1806,12,2.955,3.000,0.095
1807,1,0.581,4.871,-5.149
1807,2,3.636,1.772,-1.644
1807,3,-0.846,3.396,-2.226
1807,4,-1.407,3.171,4.063
1807,5,-0.974,1.425,10.636
1807,6,-0.856,2.633,14.994
1807,7,0.496,1.745,17.656
1807,8,3.892,2.874,20.312
1807,9,-0.556,1.074,11.504
1807,10,-0.708,0.925,6.032
1807,11,1.287,1.631,2.857
1807,12,2.191,2.051,-0.669
1808,1,2.147,8.253,-3.583
1808,2,-0.544,1.878,-5.824
1808,3,-4.452,4.842,-5.832
1808,4,-2.267,2.118,3.203
1808,5,0.106,3.544,11.716
1808,6,0.493,2.602,16.343
1808,7,0.944,2.628,18.104
1808,8,1.882,1.866,18.302
1808,9,1.787,2.871,13.847
1808,10,0.358,4.136,7.098
1808,11,-1.800,2.022,-0.23
1808,12,-5.718,2.981,-8.578
1809,1,-6.692,5.343,-12.422
1809,2,0.479,3.990,-4.801
1809,3,-4.095,4.686,-5.475
1809,4,-2.640,4.716,2.83
1809,5,0.152,3.206,11.762
1809,6,-0.005,1.705,15.845
1809,7,0.410,2.614,17.57
1809,8,1.611,2.291,18.031
1809,9,1.013,2.138,13.073
1809,10,-1.732,5.211,5.008
1809,11,-2.682,3.800,-1.112
1809,12,2.007,2.974,-0.853
1810,1,1.184,3.272,-4.546
1810,2,0.626,4.487,-4.654
1810,3,-1.320,3.298,-2.7
1810,4,-3.098,2.445,2.372
1810,5,-2.220,2.789,9.39
1810,6,-3.010,3.181,12.84
1810,7,0.453,2.897,17.613
1810,8,0.089,2.091,16.509
1810,9,0.460,2.374,12.52
1810,10,-1.744,3.342,4.996
1810,11,-1.394,5.494,0.176
1810,12,0.698,4.468,-2.162
1811,1,-2.042,1.495,-7.772
1811,2,-0.730,3.794,-6.01
1811,3,2.716,5.467,1.336
1811,4,-1.364,1.858,4.106
1811,5,2.716,2.048,14.326
1811,6,2.832,2.352,18.682
1811,7,2.251,3.260,19.411
1811,8,0.950,3.416,17.37
1811,9,-1.332,4.326,10.728
1811,10,-1.102,4.418,5.638
1811,11,-0.464,2.024,1.106
1811,12,1.753,3.801,-1.107
1812,1,-2.928,6.197,-8.658
1812,2,-0.235,3.571,-5.515
1812,3,-0.470,2.618,-1.85
1812,4,-3.541,4.632,1.929
1812,5,-1.961,1.064,9.649
1812,6,-0.627,1.346,15.223
1812,7,-0.274,2.646,16.886
1812,8,1.081,1.824,17.501
1812,9,-1.921,5.790,10.139
1812,10,1.031,2.622,7.771
1812,11,-2.983,4.310,-1.413
1812,12,-7.263,5.550,-10.123
1813,1,-3.630,4.932,-9.36
1813,2,3.074,2.154,-2.206
1813,3,0.943,4.692,-0.437
1813,4,1.233,3.433,6.703
1813,5,-0.938,7.929,10.672
1813,6,-2.261,1.897,13.589
1813,7,0.579,2.112,17.739
1813,8,-0.955,1.487,15.465
1813,9,0.406,4.142,12.466
1813,10,-2.986,2.055,3.754
1813,11,0.813,2.597,2.383
1813,12,-0.582,3.926,-3.442
1814,1,-3.492,4.495,-9.222
1814,2,-4.949,2.673,-10.229
1814,3,-1.162,4.796,-2.542
1814,4,0.696,2.381,6.166
1814,5,-3.692,4.178,7.918
1814,6,-1.824,1.283,14.026
1814,7,1.871,3.791,19.031
1814,8,0.073,2.940,16.493
1814,9,-1.951,2.109,10.109
