Year,Month,TA,UC,T
1878,5,0.840,1.765,10.62
1878,6,0.045,1.639,15.895
1878,7,2.040,1.699,19.73
1878,8,1.213,1.601,17.133
1878,9,0.504,1.429,9.774
1878,10,-1.396,1.954,-0.976
1878,11,-2.226,2.445,-12.706
1878,12,-3.703,1.772,-22.633
1879,1,-2.635,2.336,-24.075
1879,2,-0.705,1.495,-18.695
1879,3,-0.805,1.903,-9.325
1879,4,-2.341,2.004,-0.841
1879,5,-2.049,1.636,7.731
1879,6,1.029,1.573,16.879
1879,7,1.657,1.688,19.347
1879,8,-0.189,1.340,15.731
1879,9,0.819,1.424,10.089
1879,10,-0.954,1.745,-0.534
1879,11,-0.200,1.533,-10.68
1879,12,1.638,1.740,-17.292
1880,1,-3.676,3.512,-25.116
1880,2,-0.660,1.952,-18.65
1880,3,1.520,1.816,-7
1880,4,-0.511,2.045,0.989
1880,5,-0.083,1.537,9.697
1880,6,0.123,1.695,15.973
1880,7,-0.494,1.758,17.196
1880,8,-0.052,1.753,15.868
1880,9,-1.399,1.691,7.871
1880,10,-0.598,1.498,-0.178
1880,11,1.145,1.588,-9.335
1880,12,-0.715,1.740,-19.645
1881,1,2.348,1.722,-19.092
1881,2,-2.813,1.840,-20.803
1881,3,-0.990,2.089,-9.51
1881,4,0.296,1.881,1.796
1881,5,-0.979,1.633,8.801
1881,6,-1.942,1.607,13.908
1881,7,1.198,1.381,18.888
1881,8,-0.457,1.777,15.463
1881,9,0.566,1.763,9.836
1881,10,-0.114,1.832,0.306
1881,11,-1.194,2.090,-11.674
1881,12,-2.370,2.278,-21.3
1882,1,3.148,2.411,-18.292
1882,2,1.894,2.189,-16.096
1882,3,2.121,3.328,-6.399
1882,4,1.788,1.704,3.288
1882,5,0.347,1.501,10.127
1882,6,-0.565,1.541,15.285
1882,7,0.751,1.343,18.441
1882,8,0.309,1.636,16.229
1882,9,0.142,1.418,9.412
1882,10,-1.394,1.615,-0.974
1882,11,-2.283,2.214,-12.763
1882,12,-5.975,3.616,-24.905
1883,1,0.077,1.455,-21.363
1883,2,-0.581,1.990,-18.571
1883,3,0.392,2.006,-8.128
1883,4,-1.458,1.674,0.042
1883,5,-1.551,1.680,8.229
1883,6,-0.078,1.505,15.772
1883,7,-0.102,1.676,17.588
1883,8,-1.018,1.448,14.902
1883,9,-1.768,1.507,7.502
1883,10,1.553,1.612,1.973
1883,11,-2.722,1.810,-13.202
1883,12,2.234,2.705,-16.696
1884,1,1.727,1.712,-19.713
1884,2,1.023,2.815,-16.967
1884,3,-2.490,1.679,-11.01
1884,4,-1.132,1.671,0.368
1884,5,0.965,2.015,10.745
1884,6,-0.575,1.700,15.275
