Year,Month,TA,UC,T
1798,6,-0.006,2.377,12.584
1798,7,1.710,2.593,16.66
1798,8,1.417,4.912,14.707
1798,9,-0.050,2.877,7.85
1798,10,0.346,2.536,2.136
1798,11,0.335,4.675,-3.435
1798,12,-2.344,3.650,-10.764
1799,1,1.257,2.287,-9.853
1799,2,-6.378,2.544,-17.648
1799,3,-1.664,3.077,-8.264
1799,4,0.197,3.473,-0.353
1799,5,-1.439,2.158,4.901
1799,6,-0.182,2.956,12.408
1799,7,0.494,2.413,15.444
1799,8,-0.496,2.297,12.794
1799,9,-0.940,3.026,6.96
1799,10,-0.314,2.228,1.476
1799,11,3.458,2.153,-0.312
1799,12,-2.194,3.194,-10.614
1800,1,-2.275,2.073,-13.385
1800,2,1.240,3.756,-10.03
1800,3,-3.854,3.149,-10.454
1800,4,1.445,2.289,0.895
1800,5,-0.803,2.244,5.537
1800,6,-2.377,2.138,10.213
1800,7,-1.765,2.517,13.185
1800,8,-1.427,2.542,11.863
1800,9,-1.818,2.665,6.082
1800,10,0.515,2.668,2.305
1800,11,1.622,3.406,-2.148
1800,12,3.372,3.838,-5.048
1801,1,0.951,2.851,-10.159
1801,2,-0.872,3.864,-12.142
1801,3,1.047,2.410,-5.553
1801,4,0.976,2.307,0.426
1801,5,2.568,3.122,8.908
1801,6,-1.583,3.023,11.007
1801,7,0.578,2.658,15.528
1801,8,-2.535,2.931,10.755
1801,9,-0.829,2.380,7.071
1801,10,0.243,4.818,2.033
1801,11,0.127,2.121,-3.643
1801,12,-1.382,3.136,-9.802
1802,1,-1.466,3.842,-12.576
1802,2,1.951,4.685,-9.319
1802,3,1.930,2.688,-4.67
1802,4,0.832,3.126,0.282
1802,5,-2.291,3.134,4.049
1802,6,-1.317,3.368,11.273
1802,7,-1.572,2.726,13.378
1802,8,-0.402,3.210,12.888
1802,9,-1.436,2.603,6.464
1802,10,1.113,3.131,2.903
1802,11,-2.240,3.127,-6.01
1802,12,-1.922,2.192,-10.342
1803,1,-5.037,2.910,-16.147
1803,2,-1.244,4.131,-12.514
1803,3,0.434,3.717,-6.166
1803,4,2.094,1.708,1.544
1803,5,1.503,2.841,7.843
1803,6,-0.580,1.765,12.01
1803,7,0.462,2.705,15.412
1803,8,1.258,3.051,14.548
1803,9,-0.871,2.141,7.029
1803,10,-0.743,3.820,1.047
1803,11,-1.642,1.872,-5.412
1803,12,-5.408,3.439,-13.828
1804,1,-2.033,6.928,-13.143
1804,2,-3.666,3.378,-14.936
1804,3,-3.552,3.527,-10.152
1804,4,1.495,2.660,0.945
1804,5,1.313,2.053,7.653
1804,6,-0.614,2.215,11.976
1804,7,2.334,2.022,17.284
1804,8,0.325,2.741,13.615
1804,9,0.516,3.962,8.416
1804,10,0.746,1.937,2.536
1804,11,-0.636,4.525,-4.406
1804,12,-3.894,4.598,-12.314
1805,1,0.562,2.919,-10.548
1805,2,-2.627,2.182,-13.897
1805,3,-0.202,1.821,-6.802
1805,4,-0.411,2.782,-0.961
1805,5,-1.469,2.427,4.871
1805,6,-2.131,2.529,10.459
1805,7,0.751,2.032,15.701
1805,8,1.697,2.394,14.987
1805,9,-0.157,4.637,7.743
1805,10,-4.560,3.310,-2.77
1805,11,-3.061,4.535,-6.831
1805,12,-1.289,2.676,-9.709
1806,1,1.036,2.367,-10.074
1806,2,-0.638,2.890,-11.908
1806,3,-1.462,2.032,-8.062
1806,4,-0.153,4.444,-0.703
1806,5,0.424,2.463,6.764
1806,6,-2.198,2.084,10.392
1806,7,-1.545,2.090,13.405
1806,8,1.476,2.190,14.766
1806,9,1.695,4.946,9.595
1806,10,-0.947,2.618,0.843
